liquidity_pool_address,token_pair,fee_tier_bps,protocol_fee_assigned,meets_vol_cut,meets_lp_fees_cut,meets_marketshare_cut,L60d_volume_usd,volume_rank,L60d_lp_fees_usd,lp_fees_rank,uniswap_marketshare,unique_key,annualized_revenue_contribution
0x87d3ae476b4f4642f5a70da5ccef41a746675136,Hulkster-WETH,100.0,0.166666,no,yes,yes,1409.6836997572796,6955,14.096836997572797,6850,1.0,0x698fdc7d5406f21d51723db9d4f04e1e274f6c86-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.292569229811262
0xe0b6599ee2205309743e39317e498b5fca1a7941,OpenWide Finance-WETH,100.0,0.166666,no,yes,yes,1435.435343283582,6956,14.35435343283582,6851,1.0,0x377d336363be45625d2f1fdd3f1916cbc53e0edb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.553661237858508
0xe0b6599ee2205309743e39317e498b5fca1a7941,OpenWide Finance-WETH,100.0,0.166666,no,yes,yes,1409.5223634623433,6956,14.09522363462343,6851,1.0,0x377d336363be45625d2f1fdd3f1916cbc53e0edb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.290933465586239
0x5141ef0cc5c1a4142bb103f086bc0ead9f5deb66,COIN ACT-WETH,100.0,0.166666,no,yes,yes,1451.3067475369894,6957,14.513067475369894,6852,1.0,0x9baddfa9aa5875de9898dd1bab627ff4f1d44e82-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.714578998420825
0x5141ef0cc5c1a4142bb103f086bc0ead9f5deb66,COIN ACT-WETH,100.0,0.166666,no,yes,yes,1392.339797015532,6957,13.923397970155321,6852,1.0,0x9baddfa9aa5875de9898dd1bab627ff4f1d44e82-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.116722030404599
0x934450fba1b79b003e101d534bd1a784254ae591,Froggo-WETH,100.0,0.166666,no,yes,yes,1430.6055526986534,6958,14.306055526986535,6853,1.0,0x6946665bf9bfeb617dd0408297ca53b3ef71d77e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.504692723636158
0x934450fba1b79b003e101d534bd1a784254ae591,Froggo-WETH,100.0,0.166666,no,yes,yes,1412.9450539820339,6958,14.129450539820338,6853,1.0,0x6946665bf9bfeb617dd0408297ca53b3ef71d77e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.32563560565732
0xc091eab83890c733d3a9c718343f695a9b7e18a4,FLIPPER-WETH,100.0,0.166666,no,yes,yes,1432.9086608159205,6959,14.329086608159205,6854,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc9db3d8fb2a8d127adebc930f5233cf0ca709c9a,14.528043587532396
0xc091eab83890c733d3a9c718343f695a9b7e18a4,FLIPPER-WETH,100.0,0.166666,no,yes,yes,1408.191729554158,6959,14.081917295541581,6854,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xc9db3d8fb2a8d127adebc930f5233cf0ca709c9a,14.277442370203962
0xea59bc4a1c6881de2bb0d2d92fdba1059997cf9f,HEMULE-WETH,100.0,0.166666,no,yes,yes,1432.9192735074628,6960,14.329192735074628,6855,1.0,0x6925405a77b4068098e0dca6c00936d6a1907b59-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.52815118800235
0xea59bc4a1c6881de2bb0d2d92fdba1059997cf9f,HEMULE-WETH,100.0,0.166666,no,yes,yes,1407.8475564139326,6960,14.078475564139323,6855,1.0,0x6925405a77b4068098e0dca6c00936d6a1907b59-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.273952850934803
0x6d4b633f8c4b1f38df3c2618a85b29b7398b5a99,WETH-tungsten,100.0,0.166666,no,yes,yes,1433.159815251121,6961,14.331598152511209,6856,1.0,0x695ce08452dce867f238facd2a87e02e7fa856bb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.530590004259134
0x6d4b633f8c4b1f38df3c2618a85b29b7398b5a99,WETH-tungsten,100.0,0.166666,no,yes,yes,1407.5662744744793,6961,14.075662744744793,6856,1.0,0x695ce08452dce867f238facd2a87e02e7fa856bb-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.271100976011786
0xcd8bf9345809c7d57beb13e7ea18c28e30c961ea,Casinu-WETH,100.0,0.166666,no,yes,yes,1432.731789643151,6962,14.32731789643151,6857,1.0,0x69299f41d34f25e53eca86e9a8f2848986b69a0d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.526250317537144
0xcd8bf9345809c7d57beb13e7ea18c28e30c961ea,Casinu-WETH,100.0,0.166666,no,yes,yes,1407.1737837614623,6962,14.071737837614627,6857,1.0,0x69299f41d34f25e53eca86e9a8f2848986b69a0d-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.267121572200267
0xd397c78f727fd474e9b7f1edac1e85ca11d940a6,BUFFI-WETH,100.0,0.166666,no,yes,yes,1432.6075402463714,6963,14.326075402463715,6858,1.0,0x69babea14adeae2dd32bb6745c0a1ecfdbbcb689-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.524990571747692
0xd397c78f727fd474e9b7f1edac1e85ca11d940a6,BUFFI-WETH,100.0,0.166666,no,yes,yes,1407.1233078594153,6963,14.071233078594153,6858,1.0,0x69babea14adeae2dd32bb6745c0a1ecfdbbcb689-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.266609804684919
0xd408ab611f413b1088c044d74f171f9cd24f17fa,FOMO! FOMO! FOMO! FOMO! FOMO!-WETH,100.0,0.166666,no,yes,yes,1431.9366336633664,6964,14.319366336633664,6859,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xefcf0fe0b08e6502d6c73dc5e64235489070f2fb,14.518188351656766
0xd408ab611f413b1088c044d74f171f9cd24f17fa,FOMO! FOMO! FOMO! FOMO! FOMO!-WETH,100.0,0.166666,no,yes,yes,1407.5709368111095,6964,14.075709368111097,6859,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xefcf0fe0b08e6502d6c73dc5e64235489070f2fb,14.271148246735759
0x429ae8741b8066260ac7ae647a72de98e5edd2e9,POTUS-WETH,100.0,0.166666,no,yes,yes,1432.36157,6965,14.323615700000001,6860,1.0,0x36ffd430f39bca55920c2e7457783e0e44c1d906-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.52249671672522
0x429ae8741b8066260ac7ae647a72de98e5edd2e9,POTUS-WETH,100.0,0.166666,no,yes,yes,1406.8995810150568,6965,14.068995810150568,6860,1.0,0x36ffd430f39bca55920c2e7457783e0e44c1d906-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.264341472141874
0xca3d7af82f17b174e8874000d62113519b0ce5b6,GROK-WETH,100.0,0.166666,no,yes,yes,1431.840423008212,6966,14.31840423008212,6861,0.9999995677578507,0x69119ffd582f3548cf49c799980517a84faed9d3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.517212886416107
0xca3d7af82f17b174e8874000d62113519b0ce5b6,GROK-WETH,100.0,0.166666,no,yes,yes,1405.6631540696408,6966,14.056631540696412,6861,0.9999995677578507,0x69119ffd582f3548cf49c799980517a84faed9d3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.25180552686706
0x1ffb696274d28f56dc6bcd79c37a0d5daa9492f6,HYPE-WETH,100.0,0.166666,no,yes,yes,1431.571134683708,6967,14.315711346837077,6862,1.0,0x53e80398b465c9154f21a7c823d00080aaea7751-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.51448261293602
0x1ffb696274d28f56dc6bcd79c37a0d5daa9492f6,HYPE-WETH,100.0,0.166666,no,yes,yes,1405.0180725375958,6967,14.050180725375958,6862,1.0,0x53e80398b465c9154f21a7c823d00080aaea7751-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.245265143051016
0x839a4426693d3354ea420748d7e248f33261f1aa,MACHINE-WETH,100.0,0.166666,no,yes,yes,1430.737823794212,6968,14.30737823794212,6863,1.0,0x69ef13b49724f48f0cc0d94a1f69af17d573de99-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.506033800212908
0x839a4426693d3354ea420748d7e248f33261f1aa,MACHINE-WETH,100.0,0.166666,no,yes,yes,1405.840802099793,6968,14.05840802099793,6863,1.0,0x69ef13b49724f48f0cc0d94a1f69af17d573de99-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.253606673301485
0x2962d5b00d67f26ec72ad5121ab70f3847bb0ac4,IDEX-WETH,100.0,0.166666,no,yes,yes,1424.8593859251569,6969,14.24859385925157,6864,0.9969379232024667,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.446433210221636
0x2962d5b00d67f26ec72ad5121ab70f3847bb0ac4,IDEX-WETH,100.0,0.166666,no,yes,yes,1410.6114505043038,6969,14.106114505043038,6864,0.9969379232024667,0xb705268213d593b8fd88d3fdeff93aff5cbdcfae-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.301975553926477
0x24bb9e2fdeffa6a5d982670b1f02d5dda5b4adef,KSM-WETH,100.0,0.166666,no,yes,yes,1430.721950543089,6970,14.30721950543089,6865,1.0,0x69ccf9db49cb382a735da39d22fa7f7e6b7c866e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.505872863727213
0x24bb9e2fdeffa6a5d982670b1f02d5dda5b4adef,KSM-WETH,100.0,0.166666,no,yes,yes,1404.0505445883034,6970,14.040505445883035,6865,1.0,0x69ccf9db49cb382a735da39d22fa7f7e6b7c866e-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.235455523914881
0x9aee22aedf81dd63037f928d49c86211ae686707,ECF-WETH,100.0,0.166666,no,yes,yes,1423.011191145078,6971,14.23011191145078,6866,1.0,0x693f81e0254d0088c59509e7a7ba685ecd63ffc1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.427694643655956
0x9aee22aedf81dd63037f928d49c86211ae686707,ECF-WETH,100.0,0.166666,no,yes,yes,1411.666618735852,6971,14.11666618735852,6866,1.0,0x693f81e0254d0088c59509e7a7ba685ecd63ffc1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.312673744592297
0x4633f38fce9b740ddc64006e70b63fc4304e831b,SWEETS-WETH,100.0,0.166666,no,yes,yes,1426.6032133993122,6972,14.266032133993125,6867,0.920610151405867,0x69e4b352af1d86cefdec09f00c1a1d99649adde4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.464113612501597
0x4633f38fce9b740ddc64006e70b63fc4304e831b,SWEETS-WETH,100.0,0.166666,no,yes,yes,1401.2929922808719,6972,14.01292992280872,6867,0.920610151405867,0x69e4b352af1d86cefdec09f00c1a1d99649adde4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.2074971192986
0x97ec71be05ebac6709eec137c222998644ec293c,GOATSE-WETH,100.0,0.166666,no,yes,yes,1425.1858663366338,6973,14.251858663366338,6868,1.0,0x92a64748d1a8ff1fa2acde3d7e8dbf48607485c6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.449743345597403
0x97ec71be05ebac6709eec137c222998644ec293c,GOATSE-WETH,100.0,0.166666,no,yes,yes,1400.8146689868254,6973,14.008146689868251,6868,1.0,0x92a64748d1a8ff1fa2acde3d7e8dbf48607485c6-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.202647471965957
0x5e8f6921fe442e12b69de8e4ae842d048c009969,Big Beautiful Beta-WETH,100.0,0.166666,no,yes,yes,1424.5317141213284,6974,14.245317141213281,6869,1.0,0x696e80dfdf8ecbe95dd779147fe367f96d02843f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.443110995499504
0x5e8f6921fe442e12b69de8e4ae842d048c009969,Big Beautiful Beta-WETH,100.0,0.166666,no,yes,yes,1400.7468985662967,6974,14.007468985662967,6869,1.0,0x696e80dfdf8ecbe95dd779147fe367f96d02843f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.201960357950734
0x3e782e6c8965f82fc4522a5d3ad7e04200d199e0,CATS-WETH,100.0,0.166666,no,yes,yes,1425.5743872531136,6975,14.255743872531138,6870,1.0,0x695c714a03204e2d9c60db33c2f40f978e831ad4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.453682500243922
0x3e782e6c8965f82fc4522a5d3ad7e04200d199e0,CATS-WETH,100.0,0.166666,no,yes,yes,1399.5798972586338,6975,13.99579897258634,6870,1.0,0x695c714a03204e2d9c60db33c2f40f978e831ad4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.19012830868754
0xe2c12d4ba7c5da6255bcece6222e0a5389191d29,Oil-WETH,100.0,0.166666,no,yes,yes,1411.7733773272253,6976,14.117733773272253,6871,1.0,0x237d4485e6dbe53db9615e58ed20cc480c36fbbf-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.313756153758508
0xe2c12d4ba7c5da6255bcece6222e0a5389191d29,Oil-WETH,100.0,0.166666,no,yes,yes,1411.1659768439868,6976,14.11165976843987,6871,1.0,0x237d4485e6dbe53db9615e58ed20cc480c36fbbf-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.307597812381363
0x4b08afe971e106e4cd44adf6e98419d7f3d08e03,Ecat-WETH,30.0,0.166666,no,yes,yes,4788.512909913759,4051,14.365538729741282,6872,1.0,0x26aa1344744ad0103740db2a27f267cf783f2e7a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.565001840747284
0x4b08afe971e106e4cd44adf6e98419d7f3d08e03,Ecat-WETH,30.0,0.166666,no,yes,yes,4598.9531090298515,4051,13.796859327089551,6872,1.0,0x26aa1344744ad0103740db2a27f267cf783f2e7a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13.988426419369636
0x1be0d96ae53c001f460a32beaab23b63eccb1f11,BCC-WETH,100.0,0.166666,no,yes,yes,1421.5629,6977,14.215629,6873,1.0,0x69c01123b7ef767bdd69bb5f4a571975fa0e80c3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.4130106393935
0x1be0d96ae53c001f460a32beaab23b63eccb1f11,BCC-WETH,100.0,0.166666,no,yes,yes,1392.526636116982,6977,13.925266361169818,6873,1.0,0x69c01123b7ef767bdd69bb5f4a571975fa0e80c3-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.118616363716935
0xca6730cdaaf3ae9c8f071aac478a035b9eb40481,MEME-WETH,100.0,0.166666,no,yes,yes,1418.2776051393034,6978,14.182776051393034,6874,0.998239446518232,0x817c404724bec4c0c99209e5d44a5e98f4f13554-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.37970153307062
0xca6730cdaaf3ae9c8f071aac478a035b9eb40481,MEME-WETH,100.0,0.166666,no,yes,yes,1393.879644112418,6978,13.93879644112418,6874,0.998239446518232,0x817c404724bec4c0c99209e5d44a5e98f4f13554-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.13233430657645
0x9bab9350cd8ea919868dd46b5053cae774145975,ABC-WETH,100.0,0.166666,no,yes,yes,1417.3360049751245,6979,14.173360049751244,6875,1.0,0xa44588254f9fab16debb38a852244ea148cc6451-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.370154791815366
0x9bab9350cd8ea919868dd46b5053cae774145975,ABC-WETH,100.0,0.166666,no,yes,yes,1393.2543921643125,6979,13.932543921643125,6875,1.0,0xa44588254f9fab16debb38a852244ea148cc6451-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.125994971904486
0x6fd4062c2f69c6ce0302d2c88727be1e9cf1761c,Kagura-chan-WETH,100.0,0.166666,no,yes,yes,1419.440759478607,6980,14.194407594786071,6876,1.0,0x6934f548ad9a22b7ff18d8865e373dec0cf0bd6c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.391494578505077
0x6fd4062c2f69c6ce0302d2c88727be1e9cf1761c,Kagura-chan-WETH,100.0,0.166666,no,yes,yes,1391.0041795829138,6980,13.910041795829137,6876,1.0,0x6934f548ad9a22b7ff18d8865e373dec0cf0bd6c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.103180407823924
0x2c3eef2207ac1b835a9de55c1373d4b7cfafb31c,HANA-WETH,100.0,0.166666,no,yes,yes,1417.781769783508,6981,14.177817697835081,6877,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfecb92c0438834b27eb1462e8c2a06f0aebea487,14.374674333599904
0x2c3eef2207ac1b835a9de55c1373d4b7cfafb31c,HANA-WETH,100.0,0.166666,no,yes,yes,1391.8870689944956,6981,13.918870689944956,6877,1.0,0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2-0xfecb92c0438834b27eb1462e8c2a06f0aebea487,14.112131889663061
0x499b8943d4fa47b09c4f8d9b1e07fa7ac279536a,SPCX-WETH,100.0,0.166666,no,yes,yes,1426.9739757071832,6982,14.26973975707183,6878,1.0,0xb2853d1452e0652083aeee17096ca66c168407cf-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.467872715308813
0x499b8943d4fa47b09c4f8d9b1e07fa7ac279536a,SPCX-WETH,100.0,0.166666,no,yes,yes,1382.5115199456004,6982,13.825115199456006,6878,1.0,0xb2853d1452e0652083aeee17096ca66c168407cf-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.017074619814588
0x2cdd377bb8800358d6e92fc0c4090b3fc8766dcd,Fernweh-WETH,100.0,0.166666,no,yes,yes,1408.9199286349403,6983,14.089199286349405,6879,1.0,0x697a2c574c53ebd285127028ba3a5a9e0bcc854f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.284825470240486
0x2cdd377bb8800358d6e92fc0c4090b3fc8766dcd,Fernweh-WETH,100.0,0.166666,no,yes,yes,1400.5474249802194,6983,14.005474249802198,6879,1.0,0x697a2c574c53ebd285127028ba3a5a9e0bcc854f-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.199937925514995
0xf1afe4c0b815bb9247df2169094c20a67eea70b4,THD-WETH,100.0,0.166666,no,yes,yes,1416.2495074626866,6984,14.162495074626866,6880,1.0,0x7611be4bb563ca0bc8cee59983bd2daff3f4cae4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.359138958322214
0xf1afe4c0b815bb9247df2169094c20a67eea70b4,THD-WETH,100.0,0.166666,no,yes,yes,1392.4301064077704,6984,13.924301064077705,6880,1.0,0x7611be4bb563ca0bc8cee59983bd2daff3f4cae4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.11763766363558
0x395f4b5bb399d9191782ff2aa13da605795c9194,DICKS-WETH,100.0,0.166666,no,yes,yes,1417.3805451641902,6985,14.1738054516419,6881,1.0,0x69ea11b1bf6a5a7a80ba804f1cb161c0c7a9031b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.37060637803704
0x395f4b5bb399d9191782ff2aa13da605795c9194,DICKS-WETH,100.0,0.166666,no,yes,yes,1391.0991233857567,6985,13.910991233857567,6881,1.0,0x69ea11b1bf6a5a7a80ba804f1cb161c0c7a9031b-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.104143028641143
0x34b75daf4d532fae1375320a18b9abce6c6b49e6,ST-WETH,100.0,0.166666,no,yes,yes,1416.9174316352417,6986,14.169174316352416,6882,0.9997051661227406,0x69dee7d2bed9d1c5c4fad43209faf387ed6da2de-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.365910940205918
0x34b75daf4d532fae1375320a18b9abce6c6b49e6,ST-WETH,100.0,0.166666,no,yes,yes,1391.5500633921367,6986,13.915500633921367,6882,0.9997051661227406,0x69dee7d2bed9d1c5c4fad43209faf387ed6da2de-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.10871504097326
0xe79236f655d65322c6c1f6b92e74fde4ee736444,Klink-WETH,100.0,0.166666,no,yes,yes,1416.4605452736319,6987,14.164605452736318,6883,1.0,0x694331336717ecd5ab8e2a9e15dc96f50d392d70-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.361278638679988
0xe79236f655d65322c6c1f6b92e74fde4ee736444,Klink-WETH,100.0,0.166666,no,yes,yes,1391.6074879986663,6987,13.916074879986663,6883,1.0,0x694331336717ecd5ab8e2a9e15dc96f50d392d70-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.109297260349468
0x648ac5a73ea983b0ede81b86f2f68171785660a3,BlackMail-WETH,100.0,0.166666,no,yes,yes,1416.2231773737612,6988,14.16223177373761,6884,1.0,0x69d97a7109c3039cdbc3b354d65e082a36e4040c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.358872001543995
0x648ac5a73ea983b0ede81b86f2f68171785660a3,BlackMail-WETH,100.0,0.166666,no,yes,yes,1391.1739569331335,6988,13.911739569331337,6884,1.0,0x69d97a7109c3039cdbc3b354d65e082a36e4040c-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.104901754628239
0x62f1bd5d039a03b75460b412305ec877a54f7453,WETH-e/acc,100.0,0.166666,no,yes,yes,1415.54487,6989,14.155448699999999,6885,1.0,0x99160d43130c017347075bf53773adb974dbcc02-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.35199474595805
0x62f1bd5d039a03b75460b412305ec877a54f7453,WETH-e/acc,100.0,0.166666,no,yes,yes,1390.9799740822314,6989,13.909799740822315,6885,1.0,0x99160d43130c017347075bf53773adb974dbcc02-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.102934991923677
0x77453c147c45c7f2ac61c38b5c8037ca3434a28e,ETHE-WETH,100.0,0.166666,no,yes,yes,1430.6828154146883,6990,14.306828154146881,6886,1.0,0x69c0c41bbaef3186a6418167c592b2ee3998fbba-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.505476078595851
0x77453c147c45c7f2ac61c38b5c8037ca3434a28e,ETHE-WETH,100.0,0.166666,no,yes,yes,1375.3539171810808,6990,13.753539171810807,6886,1.0,0x69c0c41bbaef3186a6418167c592b2ee3998fbba-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13.944504770954872
0xdbe9e2fb03c4cfb6e31e88390ef4a8ce11597f43,FORD-WETH,100.0,0.166666,no,yes,yes,1410.4880464196076,6991,14.104880464196077,6887,1.0,0x69fc291d054b7f9a39e85f9bff2a45dccd66d7f7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.300724378628027
0xdbe9e2fb03c4cfb6e31e88390ef4a8ce11597f43,FORD-WETH,100.0,0.166666,no,yes,yes,1395.253960132669,6991,13.952539601326688,6887,1.0,0x69fc291d054b7f9a39e85f9bff2a45dccd66d7f7-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.14626828826784
0x63009e2f00aa2413b9900e2b2cec3e5b09beebdd,MOODENG1-WETH,100.0,0.166666,no,yes,yes,1642.542,6992,16.425420000000003,6888,1.0,0x773a3e7b24241a01b1a4beedf2fe6a38a4ad18a0-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,16.653484219130004
0x63009e2f00aa2413b9900e2b2cec3e5b09beebdd,MOODENG1-WETH,100.0,0.166666,no,yes,yes,1162.5744578705621,6992,11.625744578705621,6888,1.0,0x773a3e7b24241a01b1a4beedf2fe6a38a4ad18a0-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,11.787166104556853
0x25c41c92a7caa48703823cc947d9a2afd997e4ed,NAFO-WETH,100.0,0.166666,no,yes,yes,1415.2629345,6993,14.152629345,6889,1.0,0x69b9a0d29e632c8f7ba2cb9ffa273deb0ce06aed-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.349136244683766
0x25c41c92a7caa48703823cc947d9a2afd997e4ed,NAFO-WETH,100.0,0.166666,no,yes,yes,1389.6812723950488,6993,13.896812723950491,6889,1.0,0x69b9a0d29e632c8f7ba2cb9ffa273deb0ce06aed-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.089767652487092
0xbf29b9f288c5ef339525bdd8abd4a31b37010610,BlackCoin-WETH,100.0,0.166666,no,yes,yes,1427.8682116597015,6994,14.278682116597016,6890,1.0,0x6be58cc8d2e1cd0b9ca7f66b19890cc369a945b4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.476939238005611
0xbf29b9f288c5ef339525bdd8abd4a31b37010610,BlackCoin-WETH,100.0,0.166666,no,yes,yes,1373.0320998550578,6994,13.730320998550578,6890,1.0,0x6be58cc8d2e1cd0b9ca7f66b19890cc369a945b4-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13.92096421722862
0x67eaf9fab1f7dcf23b5422e71f14a5fc8449ee65,WETH-airdropdontbuy,100.0,0.166666,no,yes,yes,1435.4860682388062,6995,14.354860682388061,6891,1.0,0x4f39ff3904b3dd19e26507cfb9b252da72a988de-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.554175530486239
0x67eaf9fab1f7dcf23b5422e71f14a5fc8449ee65,WETH-airdropdontbuy,100.0,0.166666,no,yes,yes,1364.7993791414215,6995,13.647993791414216,6891,1.0,0x4f39ff3904b3dd19e26507cfb9b252da72a988de-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13.837493910542372
0xdd39bd66d2f9971cff9bfb65c02ca5c4b9ede5bb,Imagoon-WETH,100.0,0.166666,no,yes,yes,1411.1184389229802,6996,14.111184389229804,6892,1.0,0x69c334e8dc3d1a0e84c3a596811b1a80d2a0df4a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.307115832610195
0xdd39bd66d2f9971cff9bfb65c02ca5c4b9ede5bb,Imagoon-WETH,100.0,0.166666,no,yes,yes,1384.8665329725281,6996,13.848665329725282,6892,1.0,0x69c334e8dc3d1a0e84c3a596811b1a80d2a0df4a-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.040951739717629
0x21d3e0d6f319430b1d74f07be85019ff821248fc,EPCPT-WETH,100.0,0.166666,no,yes,yes,1466.5956326265743,6997,14.665956326265743,6893,1.0,0x6985114e52d13d16b2802e1347a5bac498dad1c1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.86959068552989
0x21d3e0d6f319430b1d74f07be85019ff821248fc,EPCPT-WETH,100.0,0.166666,no,yes,yes,1328.714647820008,6997,13.287146478200082,6893,1.0,0x6985114e52d13d16b2802e1347a5bac498dad1c1-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,13.47163629252548
0xbd55a371198710e770bee6e8060e364880ab68a4,VRT-WETH,100.0,0.166666,no,yes,yes,1410.0220992443967,6998,14.100220992443969,6894,1.0,0x69f4ccff753387b11fb6232528963aa63777e605-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.296000210887224
0xbd55a371198710e770bee6e8060e364880ab68a4,VRT-WETH,100.0,0.166666,no,yes,yes,1384.8536141194372,6998,13.84853614119437,6894,1.0,0x69f4ccff753387b11fb6232528963aa63777e605-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.040820757425498
0x02e27e2059c3682f37c9662aad4cf1a535ca9d87,Unichain-WETH,100.0,0.166666,no,yes,yes,1414.0501005202639,6999,14.14050100520264,6895,1.0,0x69273fcf5b4ea463d0545d94434db3179cfc99fc-0xc02aaa39b223fe8d0a0e5c4f27ead9083c756cc2,14.336839504909713
